Bet reference;Date;Type;Amount (in user currency);Odd;Match id;Match label;Bet;Choice;End date;Win amount (in user currency);Win bonus (in user currency);Win total (in user currency);Freebet
102H0002395774859;11-02-2021;COM;5;3,58978;2893946;Bayern Munich - UANL Tigres;Match Result;Bayern Munich;11-02-2021;0;0;0;VRAI
102H0002395774859;11-02-2021;COM;5;3,58978;2869026;Barnsley - Chelsea;Match Result;Chelsea;11-02-2021;0;0;0;VRAI
102H0002395774859;11-02-2021;COM;5;3,58978;2880142;Estoril Praia - Benfica;Match Result;Benfica;11-02-2021;0;0;0;VRAI
102H0002395774859;11-02-2021;COM;5;3,58978;2890601;Athletic Bilbao - Levante;Match Result;Athletic Bilbao;11-02-2021;0;0;0;VRAI
;;;;;;;;;;;;;
012U5002337535456;20-12-2020;COM;10;1,845;2781968;Tottenham - Leicester;Double Chance;Tottenham or Draw;20-12-2020;0;0;0;FAUX
012U5002337535456;20-12-2020;COM;10;1,845;2793983;Eibar - Real Madrid;Match Result;Real Madrid;20-12-2020;0;0;0;FAUX
012A3002336165843;19-12-2020;COM;13,34;1,8125;2783022;RB Leipzig - Cologne;Match Result;RB Leipzig;19-12-2020;0;0;0;FAUX
012A3002336165843;19-12-2020;COM;13,34;1,8125;2793984;Seville - Real Valladolid;Match Result;Seville;19-12-2020;0;0;0;FAUX
012R0002335227365;18-12-2020;SIM;9,2;1,45;2807763;France W. - Croatia W.;Total Goals;Over 46.5;18-12-2020;13,34;0;13,34;FAUX
012H0002334852411;17-12-2020;SIM;10;1,42;2781957;Sheffield United - Manchester United;Match Result;Manchester United;17-12-2020;14,2;0;14,2;FAUX
012E3002333332613;16-12-2020;COM;25;1,625;2799986;Lyon - Brest;Match Result;Lyon;16-12-2020;0;0;0;FAUX
012E3002333332613;16-12-2020;COM;25;1,625;2701314;Bayern Munich - Wolfsburg;Match Result;Bayern Munich;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2701314;Bayern Munich - Wolfsburg;Match Result;Bayern Munich;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2799986;Lyon - Brest;Match Result;Lyon;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2799995;Paris Saint-Germain - Lorient;Match Result;Paris Saint-Germain;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2793973;Barcelona - Real Sociedad;Match Result;Barcelona;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2792455;Liverpool - Tottenham;Match Result;Liverpool;16-12-2020;0;0;0;FAUX
012E3002333317941;16-12-2020;COM;0,2;9,37762;2702873;Juventus - Atalanta;Match Result;Juventus;16-12-2020;0;0;0;FAUX
012E3002333317028;16-12-2020;COM;3;6,52356;2792455;Liverpool - Tottenham;Match Result;Liverpool;16-12-2020;0;0;0;FAUX
012E3002333317028;16-12-2020;COM;3;6,52356;2793973;Barcelona - Real Sociedad;Match Result;Barcelona;16-12-2020;0;0;0;FAUX
012E3002333317028;16-12-2020;COM;3;6,52356;2702873;Juventus - Atalanta;Match Result;Juventus;16-12-2020;0;0;0;FAUX
012E3002333317028;16-12-2020;COM;3;6,52356;2701314;Bayern Munich - Wolfsburg;Match Result;Bayern Munich;16-12-2020;0;0;0;FAUX
012E3002333315765;16-12-2020;COM;5;3,3075;2799986;Lyon - Brest;Match Result;Lyon;16-12-2020;0;0;0;FAUX
012E3002333315765;16-12-2020;COM;5;3,3075;2799995;Paris Saint-Germain - Lorient;Goalscorer;Kylian Mbappé;16-12-2020;0;0;0;FAUX
012E3002333315765;16-12-2020;COM;5;3,3075;2799977;Nimes - Nice;Match Result;Nice;16-12-2020;0;0;0;FAUX
012E3002333314891;16-12-2020;COM;5;2,15625;2799986;Lyon - Brest;Match Result;Lyon;16-12-2020;0;0;0;FAUX
012E3002333314891;16-12-2020;COM;5;2,15625;2799975;Dijon - Lille;Match Result;Lille;16-12-2020;0;0;0;FAUX
012E3002333314891;16-12-2020;COM;5;2,15625;2799995;Paris Saint-Germain - Lorient;Match Result;Paris Saint-Germain;16-12-2020;0;0;0;FAUX
012E3002333314653;16-12-2020;COM;5;2,27125;2799995;Paris Saint-Germain - Lorient;Match Result;Paris Saint-Germain;16-12-2020;0;0;0;FAUX
012E3002333314653;16-12-2020;COM;5;2,27125;2799988;Monaco - RC Lens;Both Teams to Score;Yes;16-12-2020;0;0;0;FAUX
012E3002333314653;16-12-2020;COM;5;2,27125;2799986;Lyon - Brest;Match Result;Lyon;16-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2702870;Udinese - Crotone;Match Result;Udinese;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2781950;Wolverhampton - Chelsea;Match Result;Chelsea;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2796374;Real Madrid - Athletic Bilbao;Match Result;Real Madrid;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2702871;Benevento - Lazio;Match Result;Lazio;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2701308;Werder Bremen - Borussia Dortmund;Match Result;Borussia Dortmund;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2781951;Manchester City - West Bromwich Albion;Match Result;Manchester City;15-12-2020;0;0;0;FAUX
012U0002332175821;15-12-2020;COM;0,19;16,44662;2701312;Hertha Berlin - Mainz;Match Result;Hertha Berlin;15-12-2020;0;0;0;FAUX
012U0002332175572;15-12-2020;COM;1,25;2,20806;2701308;Werder Bremen - Borussia Dortmund;Match Result;Borussia Dortmund;15-12-2020;0;0;0;FAUX
012U0002332175572;15-12-2020;COM;1,25;2,20806;2796374;Real Madrid - Athletic Bilbao;Match Result;Real Madrid;15-12-2020;0;0;0;FAUX
012U0002332175572;15-12-2020;COM;1,25;2,20806;2781951;Manchester City - West Bromwich Albion;Match Result;Manchester City;15-12-2020;0;0;0;FAUX
012U0002332175571;15-12-2020;COM;1,25;2,48216;2781951;Manchester City - West Bromwich Albion;Match Result;Manchester City;15-12-2020;0;0;0;FAUX
012U0002332175571;15-12-2020;COM;1,25;2,48216;2796374;Real Madrid - Athletic Bilbao;Match Result;Real Madrid;15-12-2020;0;0;0;FAUX
012U0002332175571;15-12-2020;COM;1,25;2,48216;2781950;Wolverhampton - Chelsea;Match Result;Chelsea;15-12-2020;0;0;0;FAUX
012U0002332175570;15-12-2020;COM;1,25;3,33254;2796374;Real Madrid - Athletic Bilbao;Match Result;Real Madrid;15-12-2020;0;0;0;FAUX
012U0002332175570;15-12-2020;COM;1,25;3,33254;2781950;Wolverhampton - Chelsea;Match Result;Chelsea;15-12-2020;0;0;0;FAUX
012U0002332175570;15-12-2020;COM;1,25;3,33254;2701308;Werder Bremen - Borussia Dortmund;Match Result;Borussia Dortmund;15-12-2020;0;0;0;FAUX
012U0002332175569;15-12-2020;COM;1,25;2,55258;2701308;Werder Bremen - Borussia Dortmund;Match Result;Borussia Dortmund;15-12-2020;0;0;0;FAUX
012U0002332175569;15-12-2020;COM;1,25;2,55258;2781951;Manchester City - West Bromwich Albion;Match Result;Manchester City;15-12-2020;0;0;0;FAUX
012U0002332175569;15-12-2020;COM;1,25;2,55258;2781950;Wolverhampton - Chelsea;Match Result;Chelsea;15-12-2020;0;0;0;FAUX
012U0002332175246;15-12-2020;SIM;20;1,41;2796374;Real Madrid - Athletic Bilbao;Match Result;Real Madrid;15-12-2020;28,2;0;28,2;FAUX
012U5002331296456;13-12-2020;COM;0,1;11,88;2702869;Milan - Parma;All Players to Score;Z. Ibrahimovic & A. Rebic;13-12-2020;0;0;0;FAUX
012U5002331296456;13-12-2020;COM;0,1;11,88;2783822;Paris Saint-Germain - Lyon;All Players to Score;Neymar & K. Mbappé;13-12-2020;0;0;0;FAUX
012U5002331296456;13-12-2020;COM;0,1;11,88;2782694;Barcelona - Levante;All Players to Score;L. Messi & A. Griezmann;13-12-2020;0;0;0;FAUX
012U5002331287535;13-12-2020;COM;1,3;4,41;2782694;Barcelona - Levante;Goalscorer;Antoine Griezmann;13-12-2020;0;0;0;FAUX
012U5002331287535;13-12-2020;COM;1,3;4,41;2783822;Paris Saint-Germain - Lyon;Goalscorer;Neymar;13-12-2020;0;0;0;FAUX
012U5002331287534;13-12-2020;COM;1,3;2,25;2702869;Milan - Parma;Goalscorer;Zlatan Ibrahimovic;13-12-2020;0;0;0;FAUX
012U5002331287534;13-12-2020;COM;1,3;2,25;2782694;Barcelona - Levante;Goalscorer;Antoine Griezmann;13-12-2020;0;0;0;FAUX
012U5002331287533;13-12-2020;COM;1,3;1,96;2702869;Milan - Parma;Goalscorer;Zlatan Ibrahimovic;13-12-2020;0;0;0;FAUX
012U5002331287533;13-12-2020;COM;1,3;1,96;2783822;Paris Saint-Germain - Lyon;Goalscorer;Neymar;13-12-2020;0;0;0;FAUX
012U5002331283451;13-12-2020;SIM;0,9;3,6;2783822;Paris Saint-Germain - Lyon;All Players to Score;Neymar & K. Mbappé;13-12-2020;0;0;0;FAUX
012U5002331082959;13-12-2020;LIV;10;2,5;1126135;Genoa - Juventus;Goalscorer Match Bet (Player v Team) 1;Cristiano Ronaldo;13-12-2020;25;0;25;FAUX
012U5002330226302;13-12-2020;COM;5,02;2,02825;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;10,19;0;10,19;FAUX
012U5002330226302;13-12-2020;COM;5,02;2,02825;2782694;Barcelona - Levante;Match Result;Barcelona;13-12-2020;10,19;0;10,19;FAUX
012U5002330226302;13-12-2020;COM;5,02;2,02825;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;10,19;0;10,19;FAUX
012U5002330224861;13-12-2020;COM;1;2,49475;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;0;0;0;FAUX
012U5002330224861;13-12-2020;COM;1;2,49475;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;0;0;0;FAUX
012U5002330224861;13-12-2020;COM;1;2,49475;2702869;Milan - Parma;Match Result;Milan;13-12-2020;0;0;0;FAUX
012U5002330224861;13-12-2020;COM;1;2,49475;2782694;Barcelona - Levante;Match Result;Barcelona;13-12-2020;0;0;0;FAUX
012U5002330224859;13-12-2020;COM;1;2,95378;2702869;Milan - Parma;Match Result;Milan;13-12-2020;0;0;0;FAUX
012U5002330224859;13-12-2020;COM;1;2,95378;2782694;Barcelona - Levante;Match Result;Barcelona;13-12-2020;0;0;0;FAUX
012U5002330224859;13-12-2020;COM;1;2,95378;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;0;0;0;FAUX
012U5002330224859;13-12-2020;COM;1;2,95378;2783822;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;13-12-2020;0;0;0;FAUX
012U5002330224857;13-12-2020;COM;1;3,02642;2783822;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;13-12-2020;0;0;0;FAUX
012U5002330224857;13-12-2020;COM;1;3,02642;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;0;0;0;FAUX
012U5002330224857;13-12-2020;COM;1;3,02642;2702869;Milan - Parma;Match Result;Milan;13-12-2020;0;0;0;FAUX
012U5002330224857;13-12-2020;COM;1;3,02642;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;0;0;0;FAUX
012U5002330224855;13-12-2020;COM;1;2,77611;2782694;Barcelona - Levante;Match Result;Barcelona;13-12-2020;0;0;0;FAUX
012U5002330224855;13-12-2020;COM;1;2,77611;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;0;0;0;FAUX
012U5002330224855;13-12-2020;COM;1;2,77611;2702869;Milan - Parma;Match Result;Milan;13-12-2020;0;0;0;FAUX
012U5002330224855;13-12-2020;COM;1;2,77611;2783822;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;13-12-2020;0;0;0;FAUX
012U5002330224854;13-12-2020;COM;1;3,00181;2783822;Paris Saint-Germain - Lyon;Match Result;Paris Saint-Germain;13-12-2020;0;0;0;FAUX
012U5002330224854;13-12-2020;COM;1;3,00181;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;0;0;0;FAUX
012U5002330224854;13-12-2020;COM;1;3,00181;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;0;0;0;FAUX
012U5002330224854;13-12-2020;COM;1;3,00181;2782694;Barcelona - Levante;Match Result;Barcelona;13-12-2020;0;0;0;FAUX
012U5002330222739;13-12-2020;COM;15;1,6625;2702868;Genoa - Juventus;Match Result;Juventus;13-12-2020;24,9;0;24,9;FAUX
012U5002330222739;13-12-2020;COM;15;1,6625;2783579;Napoli - Sampdoria;Match Result;Napoli;13-12-2020;24,9;0;24,9;FAUX
012A3002328853009;12-12-2020;LIV;0,19;2,45;1123005;Valencia - Athletic Bilbao;Next Goal in regular time;Valencia;12-12-2020;0;0;0;VRAI
012A3002328851972;12-12-2020;COM;0,23;10,46298;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851972;12-12-2020;COM;0,23;10,46298;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851972;12-12-2020;COM;0,23;10,46298;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
;;;;;;;;;;;;;
012A3002328851972;12-12-2020;COM;0,23;10,46298;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851972;12-12-2020;COM;0,23;10,46298;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851971;12-12-2020;COM;0,23;7,77876;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851971;12-12-2020;COM;0,23;7,77876;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851971;12-12-2020;COM;0,23;7,77876;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851971;12-12-2020;COM;0,23;7,77876;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851971;12-12-2020;COM;0,23;7,77876;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851970;12-12-2020;COM;0,23;9,28589;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851970;12-12-2020;COM;0,23;9,28589;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851970;12-12-2020;COM;0,23;9,28589;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851970;12-12-2020;COM;0,23;9,28589;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851970;12-12-2020;COM;0,23;9,28589;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851969;12-12-2020;COM;0,23;11,88595;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851969;12-12-2020;COM;0,23;11,88595;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851969;12-12-2020;COM;0,23;11,88595;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851969;12-12-2020;COM;0,23;11,88595;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851969;12-12-2020;COM;0,23;11,88595;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851968;12-12-2020;COM;0,23;9,0045;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851968;12-12-2020;COM;0,23;9,0045;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851968;12-12-2020;COM;0,23;9,0045;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851968;12-12-2020;COM;0,23;9,0045;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851968;12-12-2020;COM;0,23;9,0045;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851967;12-12-2020;COM;0,23;8,95026;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851967;12-12-2020;COM;0,23;8,95026;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851967;12-12-2020;COM;0,23;8,95026;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851967;12-12-2020;COM;0,23;8,95026;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851967;12-12-2020;COM;0,23;8,95026;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851966;12-12-2020;COM;0,23;7,1214;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851966;12-12-2020;COM;0,23;7,1214;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851966;12-12-2020;COM;0,23;7,1214;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851966;12-12-2020;COM;0,23;7,1214;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851966;12-12-2020;COM;0,23;7,1214;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851965;12-12-2020;COM;0,23;8,50117;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851965;12-12-2020;COM;0,23;8,50117;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851965;12-12-2020;COM;0,23;8,50117;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851965;12-12-2020;COM;0,23;8,50117;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851965;12-12-2020;COM;0,23;8,50117;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851964;12-12-2020;COM;0,23;10,8815;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851964;12-12-2020;COM;0,23;10,8815;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851964;12-12-2020;COM;0,23;10,8815;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851964;12-12-2020;COM;0,23;10,8815;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851964;12-12-2020;COM;0,23;10,8815;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851962;12-12-2020;COM;0,23;8,24356;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851962;12-12-2020;COM;0,23;8,24356;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851962;12-12-2020;COM;0,23;8,24356;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851962;12-12-2020;COM;0,23;8,24356;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851962;12-12-2020;COM;0,23;8,24356;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851961;12-12-2020;COM;0,23;8,1939;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851961;12-12-2020;COM;0,23;8,1939;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851961;12-12-2020;COM;0,23;8,1939;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851961;12-12-2020;COM;0,23;8,1939;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851961;12-12-2020;COM;0,23;8,1939;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851960;12-12-2020;COM;0,23;6,32024;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851960;12-12-2020;COM;0,23;6,32024;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851960;12-12-2020;COM;0,23;6,32024;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851960;12-12-2020;COM;0,23;6,32024;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851960;12-12-2020;COM;0,23;6,32024;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851959;12-12-2020;COM;0,23;8,08991;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851959;12-12-2020;COM;0,23;8,08991;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851959;12-12-2020;COM;0,23;8,08991;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851959;12-12-2020;COM;0,23;8,08991;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851959;12-12-2020;COM;0,23;8,08991;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851958;12-12-2020;COM;0,23;6,12872;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851958;12-12-2020;COM;0,23;6,12872;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851958;12-12-2020;COM;0,23;6,12872;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851958;12-12-2020;COM;0,23;6,12872;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851958;12-12-2020;COM;0,23;6,12872;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851957;12-12-2020;COM;0,23;6,0918;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851957;12-12-2020;COM;0,23;6,0918;2781339;Manchester United - Manchester City;Match Result;Manchester City;12-12-2020;0;0;0;VRAI
012A3002328851957;12-12-2020;COM;0,23;6,0918;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851957;12-12-2020;COM;0,23;6,0918;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851957;12-12-2020;COM;0,23;6,0918;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851956;12-12-2020;COM;0,23;9,65733;2702863;Lazio - Hellas Verona;Match Result;Lazio;12-12-2020;0;0;0;VRAI
012A3002328851956;12-12-2020;COM;0,23;9,65733;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851956;12-12-2020;COM;0,23;9,65733;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851956;12-12-2020;COM;0,23;9,65733;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851956;12-12-2020;COM;0,23;9,65733;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
012A3002328851955;12-12-2020;COM;0,23;7,31616;2782959;Borussia M'gladbach - Hertha Berlin;Match Result;Borussia M'gladbach;12-12-2020;0;0;0;VRAI
012A3002328851955;12-12-2020;COM;0,23;7,31616;2701301;Union Berlin - Bayern Munich;Match Result;Bayern Munich;12-12-2020;0;0;0;VRAI
012A3002328851955;12-12-2020;COM;0,23;7,31616;2781341;Everton - Chelsea;Match Result;Chelsea;12-12-2020;0;0;0;VRAI
012A3002328851955;12-12-2020;COM;0,23;7,31616;2782911;RB Leipzig - Werder Bremen;Match Result;RB Leipzig;12-12-2020;0;0;0;VRAI
012A3002328851955;12-12-2020;COM;0,23;7,31616;2782912;Borussia Dortmund - Stuttgart;Match Result;Borussia Dortmund;12-12-2020;0;0;0;VRAI
